100.8,1499802618,11.63,14,131456,11.41,84447,7.53,117624,11.14,123671,9.40,182343,4.94,108771,8.00,-54000000,0.00,-52590000,0.00,1
100.8,1499803257,11.69,13,131574,11.41,84492,7.44,117663,11.32,123750,9.30,182492,4.84,108866,7.91,-52680000,0.00,-52570000,0.00,2
100.8,1499803896,11.69,13,131532,11.04,84460,7.44,117635,11.41,123706,9.67,182441,5.04,108886,8.10,-52570000,0.00,-52530000,0.00,3
100.8,1499804535,11.71,14,131395,11.32,84354,7.81,117480,11.68,123541,9.76,182174,4.94,108706,8.10,-56560000,0.00,-52550000,0.00,4
100.8,1499805183,11.61,20,131049,11.86,84122,7.44,117166,11.77,123219,10.04,181610,4.84,108320,7.25,-53620000,0.00,-52520000,0.00,1
100.8,1499805368,11.63,20,130840,11.59,84010,7.53,117054,11.86,123096,10.22,181441,4.75,108249,7.44,-52500000,0.00,-52550000,0.00,1
100.8,1499806009,11.69,21,130360,11.14,83688,7.72,116568,12.22,122603,11.14,180697,4.94,107769,7.44,-52570000,0.00,-52520000,0.00,2
100.8,1499806650,11.69,24,129950,12.85,83441,8.19,116255,12.85,122253,11.23,180215,5.04,107459,7.72,-52540000,0.00,-52550000,0.00,3
100.8,1499807293,11.69,26,129653,14.28,83253,9.21,115954,13.65,121973,11.68,179820,5.43,107211,8.75,-52500000,0.00,-52520000,0.00,4
100.8,1499807936,11.71,27,129341,14.90,83040,9.76,115673,14.19,121657,11.95,179401,5.82,106933,9.03,-52540000,0.00,-52510000,0.00,5
100.8,1499808580,11.71,28,129210,14.90,82951,10.04,115521,14.28,121498,11.86,179127,6.01,106775,9.58,-52490000,0.00,-52500000,0.00,6
100.8,1499809224,11.71,30,128991,15.07,82809,10.04,115337,14.54,121305,12.22,178848,5.91,106581,8.93,-52530000,0.00,-52590000,0.00,7
100.8,1499809868,11.71,31,128818,15.43,82689,10.41,115179,14.54,121133,12.22,178617,6.10,106411,8.84,-52570000,0.00,-52530000,0.00,8
100.8,1499810513,11.71,30,128813,15.52,82666,10.32,115163,14.37,121130,12.22,178619,6.01,106418,8.66,-52540000,0.00,-52530000,0.00,9
100.8,1499811157,11.71,31,128781,15.25,82642,9.67,115147,14.37,121095,12.04,178518,5.82,106343,8.66,-52540000,0.00,-52520000,0.00,10
100.8,1499811802,11.71,32,128643,15.52,82544,9.76,115023,14.72,120951,12.13,178330,6.01,106203,9.40,-52530000,0.00,-52520000,0.00,11
100.8,1499812448,11.71,32,128565,16.22,82487,10.68,114947,15.07,120884,12.31,178268,6.49,106184,10.13,-52620000,0.00,-52560000,0.00,12
100.8,1499813093,11.72,33,128597,16.40,82497,10.59,114927,15.07,120902,12.49,178287,6.58,106181,10.22,-52590000,0.00,-52590000,0.00,13
